"id_order","brand_cat"
416659,"Western Digital accessories"
416659,"Synology accessories"
416668,"OWC accessories"
416668,"Apple accessories"
416668,"Apple accessories"
416668,"Apple accessories"
416684,"OWC accessories"
416684,"Samsung accessories"
415293,"Satechi accessories"
416710,"Pack accessories"
416710,"iFixit accessories"
416733,"Apple tablet"
416733,"Apple accessories"
416733,"Apple accessories"
416037,"Crucial accessories"
416491,"Western Digital accessories"
416491,"Apple accessories"
416774,"Crucial accessories"
416037,"Crucial accessories"
416783,"Wacom tablet"
416783,"Wacom accessories"
416786,"Apple smartphone"
416786,"Apple laptop"
416774,"Belkin accessories"
416774,"Griffin accessories"
416793,"Satechi accessories"
416793,"Crucial accessories"
416797,"Dell display"
416230,"Apple smartwhatch"
416797,"Apple accessories"
416804,"Wacom tablet"
416804,"Belkin accessories"
416810,"Wacom tablet"
416810,"Belkin accessories"
416059,"LaCie accessories"
416826,"Belkin accessories"
416826,"Satechi accessories"
416144,"Samsung accessories"
416850,"NewerTech accessories"
416850,"iFixit accessories"
416863,"Apple smartphone"
416865,"Apple accessories"
416870,"Apple smartwhatch"
416894,"Apple accessories"
416894,"Apple accessories"
416908,"Otterbox accessories"
416911,"Apple accessories"
416911,"Apple accessories"
416908,"Otterbox accessories"
416865,"Jaybird accessories"
416940,"Western Digital accessories"
416941,"Wacom tablet"
416941,"Wacom accessories"
416870,"Apple tablet"
416941,"Wacom accessories"
416870,"Apple accessories"
414599,"Mobility Lab accessories"
414599,"Apple accessories"
414599,"Apple accessories"
416960,"Pack accessories"
416960,"Crucial accessories"
417021,"Apple accessories"
417017,"Trascend accessories"
417021,"Apple accessories"
417029,"Apple tablet"
417029,"Apple other"
417044,"Apple laptop"
417044,"Spek SeeThru accessories"
417068,"Apple accessories"
417068,"Apple accessories"
417068,"Apple accessories"
417068,"Apple accessories"
417107,"NewerTech accessories"
417029,"iOttie accessories"
417115,"Samsung accessories"
417107,"NewerTech accessories"
417107,"Apple accessories"
417115,"Apple accessories"
417166,"Apple accessories"
417173,"Apple accessories"
417173,"Elago accessories"
417178,"Apple smartphone"
417178,"Apple extended warranty"
417185,"Apple laptop"
417185,"Apple extended warranty"
417186,"Apple smartphone"
417186,"Apple extended warranty"
417187,"Akitio accessories"
417038,"Apple pc"
417187,"Apple accessories"
417187,"LaCie accessories"
416879,"Synology accessories"
417212,"Apple laptop"
417214,"Apple smartwhatch"
417212,"Hyper Pearl accessories"
417214,"Apple laptop"
417068,"Apple accessories"
415872,"Satechi accessories"
417252,"Apple accessories"
417252,"Apple accessories"
417068,"Apple accessories"
417258,"Apple accessories"
417258,"Elago accessories"
412644,"OWC accessories"
412644,"Samsung accessories"
417287,"LaCie accessories"
417287,"Kanex accessories"
417289,"OWC accessories"
417289,"NewerTech accessories"
417291,"Apple accessories"
417289,"Crucial accessories"
417312,"Apple smartphone"
417313,"Apple smartphone"
417313,"Apple smartphone"
416863,"Muvit accessories"
416863,"Belkin accessories"
417320,"Satechi accessories"
417334,"Apple smartphone"
417334,"Lifeproof accessories"
412039,"Apple smartphone"
417361,"Apple tablet"
417361,"Apple accessories"
417363,"Apple smartphone"
417363,"Apple extended warranty"
417375,"Sen.se other"
417375,"Belkin accessories"
417379,"Tucano accessories"
417379,"NewerTech accessories"
415872,"Crucial accessories"
417409,"Apple accessories"
417409,"Apple extended warranty"
417423,"Apple accessories"
417423,"Samsung accessories"
417434,"Apple smartwhatch"
417434,"Apple accessories"
414600,"Pack accessories"
414600,"Samsung accessories"
417460,"OWC accessories"
416521,"Startech accessories"
417460,"Crucial accessories"
417471,"ZaggKeys accessories"
417471,"Apple tablet"
417474,"Apple smartphone"
417474,"Griffin accessories"
417320,"X-Doria accessories"
304129,"Apple smartphone"
304129,"Apple extended warranty"
417494,"ZaggKeys accessories"
417494,"Apple tablet"
417497,"Apple accessories"
417497,"OWC accessories"
411218,"iOttie accessories"
417526,"Sonos accessories"
417526,"Apple tablet"
416879,"Western Digital accessories"
417494,"Apple accessories"
417312,"Moxie accessories"
417312,"Muvit accessories"
417555,"Wowewa accessories"
417555,"Apple accessories"
417291,"Apple smartphone"
417291,"Apple extended warranty"
416144,"OWC accessories"
417593,"NewerTech accessories"
417593,"Samsung accessories"
417622,"Apple smartphone"
417636,"Samsung accessories"
416403,"SwitchEasy accessories"
417636,"OWC accessories"
417636,"NewerTech accessories"
417646,"Griffin accessories"
417647,"Belkin accessories"
417646,"Griffin accessories"
417647,"Apple smartwhatch"
417646,"Apple accessories"
417654,"Apple tablet"
417622,"Griffin accessories"
417654,"Apple accessories"
417671,"Apple smartphone"
417671,"Apple extended warranty"
411218,"Allocacoc accessories"
414119,"Wowewa accessories"
417368,"Pack pc"
417368,"Microsoft software"
417765,"OWC accessories"
417765,"LG display"
417780,"Apple smartwhatch"
417780,"X-Doria accessories"
417166,"ZaggKeys accessories"
417780,"Belkin accessories"
417785,"Western Digital accessories"
417785,"TP-Link accessories"
417806,"Apple smartphone"
417806,"Griffin accessories"
417819,"Apple extended warranty"
417819,"Puro accessories"
417819,"Puro accessories"
417836,"Apple accessories"
417837,"NewerTech accessories"
417837,"Apple other"
417836,"Apple accessories"
417859,"Moxie accessories"
417859,"Muvit accessories"
417863,"Pack pc"
417863,"Apple extended warranty"
417859,"Wowewa accessories"
417805,"Wowewa accessories"
417867,"ZaggKeys accessories"
417867,"Belkin accessories"
417907,"Apple smartphone"
417907,"Apple extended warranty"
417926,"Apple tablet"
417926,"Apple accessories"
414675,"Startech accessories"
417940,"Apple accessories"
417940,"Elago accessories"
417955,"Apple smartphone"
417959,"Apple smartphone"
417959,"Apple smartphone"
417966,"Apple accessories"
417968,"Service service"
417968,"Samsung accessories"
417969,"Spek SeeThru accessories"
417966,"iFixit accessories"
417981,"Plantronics accessories"
417981,"Plantronics accessories"
417995,"Synology accessories"
417995,"Western Digital accessories"
418000,"Apple smartphone"
418000,"Apple extended warranty"
417955,"Puro accessories"
418017,"OWC accessories"
418019,"Apple accessories"
418019,"Apple smartwhatch"
414488,"OWC accessories"
414488,"Pack accessories"
418033,"Apple smartphone"
418033,"Apple extended warranty"
418041,"Wacom tablet"
418041,"Wacom accessories"
418045,"Crucial accessories"
418046,"Apple accessories"
418047,"OWC accessories"
418049,"Apple smartphone"
418049,"Apple extended warranty"
418047,"Startech accessories"
418046,"LaCie accessories"
418047,"Western Digital accessories"
417292,"Apple accessories"
418090,"Apple pc"
418090,"Apple laptop"
418092,"Apple pc"
418092,"Apple laptop"
418104,"Apple smartphone"
418104,"Apple extended warranty"
418017,"Crucial accessories"
418115,"Western Digital accessories"
418115,"Synology accessories"
415634,"Apple accessories"
417292,"Apple smartwhatch"
417835,"Crucial accessories"
418123,"Satechi accessories"
418123,"Satechi accessories"
417835,"Apple accessories"
418185,"Wacom tablet"
418185,"Wacom accessories"
417969,"NewerTech accessories"
418218,"Crucial accessories"
418219,"Apple accessories"
418219,"Tucano accessories"
416940,"Samsung accessories"
418246,"Apple smartphone"
418246,"Puro accessories"
418254,"Apple tablet"
418254,"Apple extended warranty"
418254,"Apple accessories"
418254,"Apple accessories"
418218,"NewerTech accessories"
418287,"Apple accessories"
418287,"Apple smartwhatch"
418296,"Samsung accessories"
418296,"Seagate accessories"
418296,"Western Digital accessories"
418296,"Seagate accessories"
418296,"Western Digital accessories"
416492,"Synology accessories"
416492,"Seagate accessories"
418321,"Apple smartphone"
418321,"Apple extended warranty"
418346,"Apple accessories"
418346,"Apple tablet"
418346,"Apple extended warranty"
414686,"LG display"
414686,"Apple accessories"
414686,"Belkin accessories"
418376,"Startech accessories"
418376,"Belkin accessories"
418378,"LG display"
418378,"NA NA"
418378,"Belkin accessories"
418378,"OWC accessories"
418429,"Apple laptop"
418429,"Wacom tablet"
418446,"X-Doria accessories"
418446,"Griffin accessories"
418452,"Sphero other"
418452,"Sphero other"
418457,"Apple smartphone"
418457,"Griffin accessories"
418459,"X-Doria accessories"
418459,"Apple extended warranty"
418461,"Mophie accessories"
418461,"Muvit accessories"
418465,"Tucano accessories"
418465,"Tucano accessories"
418470,"Apple pc"
418470,"Apple extended warranty"
418472,"Muvit accessories"
418472,"Apple accessories"
418045,"Crucial accessories"
415875,"Otterbox accessories"
418494,"Apple pc"
418494,"Crucial accessories"
418498,"Western Digital accessories"
418500,"OWC accessories"
418500,"NewerTech accessories"
418498,"LMP accessories"
417038,"Apple tablet"
418508,"BenQ display"
418508,"Matias accessories"
418515,"Crucial accessories"
418515,"Service service"
418515,"Crucial accessories"
418526,"X-Doria accessories"
418526,"Crucial accessories"
418536,"Synology accessories"
418536,"Western Digital accessories"
418537,"Crucial accessories"
418537,"OWC accessories"
418551,"Matias accessories"
418551,"LaCie accessories"
418594,"Elago accessories"
418597,"Apple tablet"
418597,"Logitech accessories"
418628,"TrackR accessories"
418628,"TrackR accessories"
418644,"Apple smartphone"
418644,"Tucano accessories"
418684,"Philips accessories"
418684,"Philips accessories"
418684,"Philips accessories"
418688,"Apple accessories"
418688,"TP-Link accessories"
418689,"Puro accessories"
418689,"Thule accessories"
418699,"Griffin accessories"
418699,"Apple accessories"
418699,"Apple accessories"
418714,"Sphero other"
418714,"Sphero other"
418594,"Apple extended warranty"
418775,"NewerTech accessories"
418775,"NewerTech accessories"
418779,"Moshi accessories"
418779,"Belkin accessories"
418660,"Apple accessories"
418660,"Apple accessories"
418806,"Samsung accessories"
418864,"Mophie accessories"
418864,"Muvit accessories"
418867,"Repair service"
418867,"Repair service"
418881,"Belkin accessories"
418886,"LaCie accessories"
418886,"Samsung accessories"
418806,"OWC accessories"
418806,"LaCie accessories"
418881,"Belkin accessories"
418881,"Belkin accessories"
418937,"Muvit accessories"
418937,"Incase accessories"
418947,"Apple accessories"
418947,"Moxie accessories"
414209,"Samsung accessories"
414209,"OWC accessories"
418881,"Belkin accessories"
418985,"Samsung accessories"
418985,"Samsung accessories"
416551,"Apple extended warranty"
416551,"Apple extended warranty"
419019,"Apple laptop"
419019,"NewerTech accessories"
419015,"NewerTech accessories"
419015,"Seagate accessories"
419062,"Pack accessories"
419062,"Crucial accessories"
419068,"Pack accessories"
419068,"Crucial accessories"
419072,"Puro accessories"
419082,"Apple smartphone"
419082,"Apple extended warranty"
416934,"Belkin accessories"
416934,"Moshi accessories"
419101,"Apple pc"
419101,"Apple extended warranty"
419106,"Wacom accessories"
419120,"X-Doria accessories"
419120,"ZaggKeys accessories"
417107,"Apple laptop"
419182,"Apple accessories"
419182,"Belkin accessories"
419182,"Belkin accessories"
419183,"iFixit accessories"
419183,"Replacement accessories"
419182,"Apple accessories"
419196,"Apple smartphone"
419226,"Satechi accessories"
419226,"SanDisk accessories"
419244,"Akitio accessories"
419244,"Apple accessories"
419244,"Apple accessories"
419245,"Replacement accessories"
419245,"Replacement accessories"
419262,"Apple accessories"
419262,"TP-Link accessories"
419268,"Wacom tablet"
419273,"Akitio accessories"
419273,"Satechi accessories"
419273,"OWC accessories"
419273,"Crucial accessories"
419273,"Kanex accessories"
419273,"Toshiba accessories"
419268,"NewerTech accessories"
419106,"Wacom accessories"
419305,"Western Digital accessories"
419305,"NewerTech accessories"
419317,"Western Digital accessories"
419317,"BenQ display"
419395,"Apple accessories"
419395,"iOttie accessories"
419418,"Elago accessories"
419423,"Apple extended warranty"
419423,"Elago accessories"
419418,"Otterbox accessories"
419421,"SanDisk accessories"
419443,"SanDisk accessories"
419459,"Tucano accessories"
419459,"Tucano accessories"
419295,"X-Doria accessories"
419295,"Satechi accessories"
418609,"Elago accessories"
418609,"Belkin accessories"
419531,"Sen.se other"
419535,"Belkin accessories"
419535,"Moshi accessories"
419542,"Synology accessories"
419548,"Tucano accessories"
419548,"iFixit accessories"
419548,"iFixit accessories"
419548,"iFixit accessories"
419549,"SanDisk accessories"
419549,"Elago accessories"
419565,"Belkin accessories"
387231,"Belkin accessories"
419565,"Apple accessories"
419565,"D-Link accessories"
419587,"Crucial accessories"
419588,"Tucano accessories"
419587,"Wowewa accessories"
419608,"Satechi accessories"
419608,"Apple accessories"
419612,"Apple smartphone"
419588,"Tucano accessories"
415375,"Apple other"
419616,"Jaybird accessories"
419616,"Kanex accessories"
419616,"iFixit accessories"
419632,"Tucano accessories"
419634,"SanDisk accessories"
419634,"SanDisk accessories"
419647,"Puro accessories"
419612,"NewerTech accessories"
419647,"Apple extended warranty"
419659,"Otterbox accessories"
419659,"SanDisk accessories"
419664,"Wacom tablet"
419664,"Wacom accessories"
419671,"Apple accessories"
419671,"Apple accessories"
419632,"Apple accessories"
418501,"Satechi accessories"
418501,"Griffin accessories"
419703,"LaCie accessories"
419703,"Nonda accessories"
416582,"Akitio accessories"
416582,"Satechi accessories"
419710,"Wacom accessories"
419710,"Apple accessories"
419710,"NewerTech accessories"
419703,"Apple accessories"
419714,"Pack pc"
419714,"Apple extended warranty"
419736,"LaCie accessories"
419736,"LaCie accessories"
419753,"NewerTech accessories"
419753,"Samsung accessories"
416143,"SanDisk accessories"
419789,"Matias accessories"
419789,"Apple accessories"
419789,"TP-Link other"
419789,"Apple tablet"
419799,"Apple accessories"
419799,"Apple extended warranty"
419801,"SanDisk accessories"
419801,"Western Digital accessories"
419801,"Western Digital accessories"
419801,"Western Digital accessories"
419801,"Western Digital accessories"
419789,"LG display"
416143,"Apple accessories"
419801,"Apple laptop"
419817,"Tucano accessories"
419820,"Western Digital accessories"
419820,"Western Digital accessories"
419817,"Satechi accessories"
419831,"Apple accessories"
419831,"Apple extended warranty"
419837,"Apple extended warranty"
419858,"Griffin accessories"
419858,"Tucano accessories"
419858,"Belkin accessories"
419865,"OWC accessories"
419865,"Samsung accessories"
419801,"Apple accessories"
419801,"Apple accessories"
419904,"Apple laptop"
419904,"Apple extended warranty"
419905,"OWC accessories"
419905,"OWC accessories"
419911,"OWC accessories"
419911,"OWC accessories"
